Date,Close
2002-07-30,36.1094970703125
2002-07-31,36.556888580322266
2002-08-01,36.76506042480469
2002-08-02,37.1415901184082
2002-08-05,37.305450439453125
2002-08-06,36.986576080322266
2002-08-07,37.075138092041016
2002-08-08,37.075138092041016
2002-08-09,37.59782409667969
2002-08-12,37.82815170288086
2002-08-13,38.29325485229492
2002-08-14,38.43946838378906
2002-08-15,38.10279846191406
2002-08-16,37.67755126953125
2002-08-19,37.792701721191406
2002-08-20,38.2135009765625
2002-08-21,38.00978088378906
2002-08-22,37.67755126953125
2002-08-23,38.04963684082031
2002-08-26,38.08505630493164
2002-08-27,37.8458366394043
2002-08-28,38.036354064941406
2002-08-29,38.34197235107422
2002-08-30,38.572296142578125
2002-09-03,39.16533279418945
2002-09-04,39.15641784667969
2002-09-05,39.369930267333984
2002-09-06,38.90730667114258
2002-09-09,38.8494758605957
2002-09-10,39.03630828857422
2002-09-11,38.8316764831543
2002-09-12,39.13417053222656
2002-09-13,39.49452209472656
2002-09-16,39.56124496459961
2002-09-17,39.63685607910156
2002-09-18,39.64578628540039
2002-09-19,39.91265869140625
2002-09-20,39.72587203979492
2002-09-23,40.08173370361328
2002-09-24,40.33976745605469
2002-09-25,39.85041046142578
2002-09-26,39.75695037841797
2002-09-27,40.05502700805664
2002-09-30,40.21516418457031
2002-10-01,39.716400146484375
2002-10-02,39.944122314453125
2002-10-03,39.84589767456055
2002-10-04,39.97089385986328
2002-10-07,40.037925720214844
2002-10-08,40.051307678222656
2002-10-09,40.25669479370117
2002-10-10,39.93965530395508
2002-10-11,39.46630859375
2002-10-14,39.408267974853516
2002-10-15,38.47494888305664
2002-10-16,38.492835998535156
2002-10-17,38.02394485473633
2002-10-18,38.1221923828125
2002-10-21,37.75154495239258
2002-10-22,37.64439010620117
2002-10-23,37.657779693603516
2002-10-24,37.988197326660156
2002-10-25,38.12665939331055
2002-10-28,38.073089599609375
2002-10-29,38.56874465942383
2002-10-30,38.555328369140625
2002-10-31,38.72951126098633
2002-11-01,38.567543029785156
2002-11-04,38.3970947265625
2002-11-05,38.24911117553711
2002-11-06,38.401588439941406
2002-11-07,39.35255432128906
2002-11-08,39.67101287841797
2002-11-11,39.8863410949707
2002-11-12,39.65757751464844
2002-11-13,39.7428092956543
2002-11-14,38.91743087768555
2002-11-15,39.07444381713867
2002-11-18,39.2493782043457
2002-11-19,39.39292526245117
2002-11-20,39.00715637207031
2002-11-21,38.63037109375
2002-11-22,38.5944709777832
2002-11-25,38.522701263427734
2002-11-26,39.00715637207031
2002-11-27,38.12799835205078
2002-11-29,38.374691009521484
2002-12-02,38.41029357910156
2002-12-03,38.4643669128418
2002-12-04,38.66263961791992
2002-12-05,38.761749267578125
2002-12-06,38.829383850097656
2002-12-09,39.045654296875
2002-12-10,39.149314880371094
2002-12-11,39.41065216064453
2002-12-12,39.37459182739258
2002-12-13,38.9915885925293
2002-12-16,38.698665618896484
2002-12-17,38.698665618896484
2002-12-18,39.00056838989258
2002-12-19,39.34758377075195
2002-12-20,39.37459182739258
2002-12-23,39.383628845214844
2002-12-24,39.604427337646484
2002-12-26,39.681026458740234
2002-12-27,40.11809539794922
2002-12-30,40.212730407714844
2002-12-31,40.111305236816406
2003-01-02,39.07421112060547
2003-01-03,39.16477584838867
2003-01-06,39.060604095458984
2003-01-07,39.20101547241211
2003-01-08,39.395729064941406
2003-01-09,38.639442443847656
2003-01-10,38.73908615112305
2003-01-13,38.802486419677734
2003-01-14,38.93831253051758
2003-01-15,39.12854766845703
2003-01-16,39.18292999267578
2003-01-17,39.377647399902344
2003-01-21,39.60407638549805
2003-01-22,39.7988166809082
2003-01-23,39.60407638549805
2003-01-24,39.83955001831055
2003-01-27,39.694664001464844
2003-01-28,39.694664001464844
2003-01-29,39.47724151611328
2003-01-30,39.77164840698242
2003-01-31,39.880313873291016
2003-02-03,39.93848419189453
2003-02-04,40.115745544433594
2003-02-05,39.77033615112305
2003-02-06,40.09302520751953
2003-02-07,40.18391036987305
2003-02-10,39.90214538574219
2003-02-11,39.89301300048828
2003-02-12,40.0339469909668
2003-02-13,40.2520866394043
2003-02-14,39.906654357910156
2003-02-18,39.95664596557617
2003-02-19,40.2293701171875
2003-02-20,40.365665435791016
2003-02-21,40.129371643066406
2003-02-24,40.32027053833008
2003-02-25,40.50656509399414
2003-02-26,40.78837966918945
2003-02-27,40.856536865234375
2003-02-28,41.115577697753906
2003-03-03,41.16572189331055
2003-03-04,41.19309616088867
2003-03-05,41.329978942871094
2003-03-06,41.17030715942383
2003-03-07,41.31171798706055
2003-03-10,41.52613067626953
2003-03-11,41.4531364440918
2003-03-12,41.60367965698242
2003-03-13,40.8372802734375
2003-03-14,41.037994384765625
2003-03-17,40.54530715942383
2003-03-18,40.162139892578125
2003-03-19,39.86563491821289
2003-03-20,39.801780700683594
2003-03-21,39.25437545776367
2003-03-24,39.87477111816406
2003-03-25,39.82915496826172
2003-03-26,39.911251068115234
2003-03-27,39.938629150390625
2003-03-28,40.029869079589844
2003-03-31,40.55447769165039
2003-04-01,40.439029693603516
2003-04-02,40.01751708984375
2003-04-03,39.994606018066406
2003-04-04,39.8801155090332
2003-04-07,39.78848648071289
2003-04-08,40.109169006347656
2003-04-09,40.228248596191406
2003-04-10,40.040443420410156
2003-04-11,39.97628402709961
2003-04-14,39.86637878417969
2003-04-15,40.08167266845703
2003-04-16,40.24659729003906
2003-04-17,40.31071853637695
2003-04-21,40.223697662353516
2003-04-22,40.200782775878906
2003-04-23,40.28324890136719
2003-04-24,40.64520263671875
2003-04-25,40.73677062988281
2003-04-28,40.67267608642578
2003-04-29,40.60394287109375
2003-04-30,40.979610443115234
2003-05-01,40.99940872192383
2003-05-02,40.67700958251953
2003-05-05,40.89348220825195
2003-05-06,41.09614944458008
2003-05-07,41.57508850097656
2003-05-08,41.676448822021484
2003-05-09,41.717872619628906
2003-05-12,41.98039627075195
2003-05-13,42.072509765625
2003-05-14,42.717323303222656
2003-05-15,42.850868225097656
2003-05-16,43.164058685302734
2003-05-19,43.01668930053711
2003-05-20,43.652252197265625
2003-05-21,43.64766311645508
2003-05-22,44.03452682495117
2003-05-23,44.14506149291992
2003-05-27,43.3482780456543
2003-05-28,43.27461624145508
2003-05-29,43.652252197265625
2003-05-30,43.569366455078125
2003-06-02,43.24929428100586
2003-06-03,43.5961799621582
2003-06-04,43.725677490234375
2003-06-05,43.383426666259766
2003-06-06,43.54067611694336
2003-06-09,43.832069396972656
2003-06-10,44.354698181152344
2003-06-11,44.29920196533203
2003-06-12,44.64605712890625
2003-06-13,44.94672393798828
2003-06-16,44.521183013916016
2003-06-17,44.169708251953125
2003-06-18,43.6054573059082
2003-06-19,43.52217102050781
2003-06-20,43.36029052734375
2003-06-23,43.619293212890625
2003-06-24,44.0217170715332
2003-06-25,43.31865692138672
2003-06-26,42.73591613769531
2003-06-27,42.58324432373047
2003-06-30,42.782188415527344
2003-07-01,42.569969177246094
2003-07-02,42.6767463684082
2003-07-03,42.06391143798828
2003-07-07,41.79462432861328
2003-07-08,41.83176803588867
2003-07-09,41.96641159057617
2003-07-10,41.9525260925293
2003-07-11,42.15214920043945
2003-07-14,41.66931915283203
2003-07-15,40.69429016113281
2003-07-16,40.92644500732422
2003-07-17,40.801055908203125
2003-07-18,40.717506408691406
2003-07-21,39.85393524169922
2003-07-22,40.048912048339844
2003-07-23,40.183570861816406
2003-07-24,39.83073806762695
2003-07-25,39.72391891479492
2003-07-28,39.19000244140625
2003-07-29,38.65608215332031
2003-07-30,39.0925178527832
2003-07-31,38.5121955871582
2003-08-01,38.48328399658203
2003-08-04,38.81439971923828
2003-08-05,38.25934600830078
2003-08-06,39.01496887207031
2003-08-07,39.17816925048828
2003-08-08,39.01959991455078
2003-08-11,38.82371520996094
2003-08-12,38.641822814941406
2003-08-13,37.89555358886719
2003-08-14,38.26872253417969
2003-08-15,38.24535369873047
2003-08-18,38.422603607177734
2003-08-19,39.01496887207031
2003-08-20,38.8050422668457
